run_id,rule_id,child_table,child_column,child_key,parent_table,parent_column,detected_at,job_run_id
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,fd5d825e-15c1-41be-aa10-3b04f9df57a7,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,1c3efaae-7445-4f10-813c-1d79c36414bb,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,d171d68c-5d96-4398-bc8c-cac804719ea5,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,012d38c4-9d8a-4f47-a1fb-fd546fdbcda2,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,aaf9ff42-2f0f-4b1f-a679-8efd4fa7b33e,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,a22d1479-2bbf-47bf-a122-328fca20ee16,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,fa60d99c-3b78-4772-aee2-f8bf65857d80,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,f3242745-cc32-461a-82b5-599a8ee595b0,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,e822d57c-1345-4be1-a081-fdb4133845a4,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,bec9c4c2-fe8a-43e2-9ac0-7bd71b7deabd,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,ac212a27-1372-4aa8-865b-50d3a72d3023,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,86aeb9d1-9f4f-4d8e-b476-674d04b710e6,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,8bb00537-fa75-476a-b29c-08005ade0fd0,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,f8fc9db8-36a8-4e19-9dc4-fbf49f026691,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,90aeeaf0-56f2-4d7d-9037-ef29c46e19c5,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,5013c94f-7ecb-4a34-9eb3-1922e0477535,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,973fdaed-b5a3-4412-91fa-bfc36312d90c,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,fd694b28-4986-472a-a29d-43164d355ed7,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,a5cb5e20-7dac-47f0-ac3e-44628d985a6a,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,b8edc37e-d71a-41c1-876f-7cecfacedf1d,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,4c3d001b-6fb9-4ee7-bb57-44e008b2065a,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,30e6fbf0-e37d-4bdf-99d3-99b0737515e9,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,448589dd-3dc7-4bc8-83ef-af9f9d8a2944,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,dc1ac79f-a178-40c4-b326-c3886f098aa2,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,1f9ddb5e-0203-463e-afc5-ef0a733673aa,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,0431922f-a828-490b-8408-7faa937b79a3,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,e69c8cbf-e8b4-4695-ad6a-37a309118458,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,4dfd9f8d-0286-4c84-878e-ecc3bf44bf23,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,f95710f0-e292-48d1-b282-056ff58c67c2,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,1f5b2596-47a1-4acb-afd1-cfb38cda2999,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,ab5ac6fd-0e83-4c3d-88d3-ae08e39b0791,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,1d21dc49-8139-421d-a7ba-71fa2747caf9,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,53b2810f-4d0c-4b5b-ba25-98f7cde40f45,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,8d718e45-112e-45ba-a98f-e6b2afdbccc5,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,66206fe5-3624-44a1-89cb-f4121be4e9c8,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,3504e89b-f676-4a77-93b2-71ce9c2621de,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,34da0182-4534-4b13-a130-6d47e21d935c,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,412fda3c-2cdf-4ac0-931b-b59fcb2eb81d,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,213d13c2-a1f3-4569-a037-53bfab642aef,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,498b9f2c-8f67-4048-995e-f89dbac71862,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,8daf48a9-d2d0-457d-92ff-dad9fead3502,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,6629bf6c-79e0-4af5-91c1-c3abe291c06c,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,b17eb319-097a-4366-b0a8-10bf9987f72d,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,a93a9ef4-4bd3-43dd-876d-356336961d0a,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,5b766056-81bd-4149-9193-6c3eda304522,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,47cb7c6f-40f0-4699-8a85-ff8e22accb28,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,a1988fae-603b-4b31-91d4-ff26ca893a60,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,d9ce496c-6513-4a3b-a175-cb2b0de75980,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,11e191a7-eccd-40bb-a7aa-38a79a2051e6,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,e963b6ef-5362-4b1d-b726-0b169665100b,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,19dd39f6-3585-422a-804c-7fed2ba01ffe,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,b51f3ddc-4554-46b0-b810-c7e8f370c74f,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,217b59cc-190f-46ef-8fb3-e587c5364a8e,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,445de685-2150-4ab0-a35c-026eaff79fb2,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,41532c06-cfef-4cd6-acaf-ef8de75beb8f,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,97fc5042-e100-4604-866e-b40fae5d51b0,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,5e919b8c-4b5f-4d1a-b48a-2a54c6e08dbe,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,f9a8355e-9e72-4c2d-b422-8f976f8b3df1,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,eead0351-157f-419b-a936-97aa2fe8a071,silver.provider,provider_id,2026-08-06 21:29:55.167736,
